web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425446-861","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Материал","МДФ","","",""
"1700425446-862","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425446-863","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Форма плинтуса","Прямой","","",""
"1700425446-864","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Гибкость","Нет","","",""
"1700425446-865","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Кабель канал","Да","","",""
"1700425446-866","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
"1700425446-867","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Класс пожарной опасности","КМ-3","","",""
"1700425446-868","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Артикул товара","Р 6.100.16","","",""
"1700425446-869","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Длина, мм","2070","","",""
"1700425446-870","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Ширина, мм","100","","",""
"1700425446-871","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Толщина, мм","16","","",""
"1700425446-872","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","Вес, кг","2.42","","",""
"1700425446-873","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","Длина","2070 мм",""
"1700425446-874","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","Ширина","100 мм",""
"1700425446-875","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","Высота","16 мм",""
"1700425446-876","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","Вес, кг","2.42",""
"1700425446-877","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425446-878","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425446-879","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139483/P6-100-16_1000x1000_799.jpg"
"1700425446-880","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139483/P6-100-16-1_1000x1000_799.jpg"
"1700425446-881","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139483/P6-100-16-2_1000x1000_799.jpg"
"1700425446-882","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139483/P6-100-16-3_1000x1000_799.jpg"
"1700425446-883","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139483/P6-100-16-4_1000x1000_799.jpg"
"1700425446-884","https://eparket.com/plintus/likorn","Код товара: 198356
        Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16359 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-610016-2070-100-16","Плинтус МДФ под покраску Ликорн Р 6.100.16 прямой 2070×100×16","359 ₽ / м.п.","","","","",""
